source_authors_abbreviated,source_year,source_authors,source_title,source_reference,source_url,cited_authors,cited_title,cited_reference
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Peterson, C. C., Wellman, H. M., & Liu, D. (2005","Steps in theory of mind development for children with deafness or autismChild Development, 76, 502–517https://doi.org/10.1111/j.1467-8624.2005.00859.x.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Piaget, J. (1948","The moral judgment of the childNew York, NY: Free Press.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Piaget, J., & Inhelder, B. (1956","The child’s conception of spaceLondon, UK: Routledge.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Pickup, G. J. (2008","Relationship between theory of mind and executive function in schizophrenia: A systematic reviewPsychopathology, 41, 206–213https://doi.org/10.1159/000125554.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Pickup, G. J., & Frith, C. D. (2001","Theory of mind impairments in schizophrenia: Symptomatology, severity and specificityPsychological Medicine, 31, 207–220https://doi.org/10.1017/S0033291701003385.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Preißler, S., Dziobek, I., Ritter, K., Heekeren, H. R., & Roepke, S. (2010","Social cognition in borderline personality disorder: Evidence for disturbed recognition of the emotions, thoughts, and intentions of othersFrontiers in Behavioral Neuroscience., 4, 182https://doi.org/10.3389/fnbeh.2010.00182.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Premack, D., & Woodruff, G. (1978","Does the chimpanzee have a theory of mind? Behavioral & Brain Sciences, 1, 515–526https://doi.org/10.1017/S0140525X00076512.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Rehfeldt, R. A., Dillen, J. E., Ziomek, M. M., & Kowalchuk, R. K. (2007","Assessing relational learning deficits in perspective-taking in children with high-functional autism spectrum disorderThe Psychological Record, 57, 23–47https://doi.org/10.1007/BF03395563.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Roche, B., & Barnes, D. (1996","Arbitrarily applicable relational responding and sexual categorization: A critical test of the derived difference relationThe Psychological Record, 46, 451–475https://doi.org/10.1007/BF03395177.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Roepke, S., Vater, A., Preißler, S., Heekeren, H. R., & Dziobek, I. (2013","Social cognition in borderline personality disorderFrontiers in Neuroscience, 6, 195https://doi.org/10.3389/fnins.2012.00195.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Savla, G. N., Vella, L., Armstrong, C. C., Penn, D. L., & Twamley, E. W. (2013","Deficits in domains of social cognition in schizophrenia: A meta-analysis of the empirical evidenceSchizophrenia Bulletin, 39, 979–992https://doi.org/10.1093/schbul/sbs080.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Scheeren, A. M., de Rosnay, M., Koot, H. M., & Begeer, S. (2013","Rethinking theory of mind in high-functioning autism spectrum disorderJournal of Child Psychology & Psychiatry, 54, 628–635https://doi.org/10.1111/jcpp.12007.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Scherzer, P., Leveille, E., Achim, A., Boisseau, E., & Stip, E. (2012","A study of theory of mind in paranoid schizophreniaFrontiers in Psychology, 3, 1–11https://doi.org/10.3389/fpsyg.2012.00432.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Schick, B., de Villers, P., de Villers, J., & Hoffmeister, R. (2007","Language and theory of mind: A study of deaf childrenChild Development, 78, 376–396https://doi.org/10.1111/j.1467-8624.2007.01004.x.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Schlinger, H. D. (2009","Theory of mind: An overview and behavioral perspectiveThe Psychological Record, 59, 435–448https://doi.org/10.1007/BF03395673.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Shamay-Tsoory, S. G., Shur, S., Barcai-Goodman, L., Medlovich, S., Harari, H., & Levkovitz, Y. (2007","Dissociation of cognitive from affective components of theory of mind in schizophreniaPsychiatry Research, 149, 11–23https://doi.org/10.1016/j.psychres.2005.10.018.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Sharp, C., Pane, H., Ha, C., Venta, A., Patel, A. B., Sturek, J., & Fonagy, P. (2011","Theory of mind and emotion regulation difficulties in adolescents with borderline traitsJournal of the American Academy of Child & Adolescent Psychiatry, 50, 563–573https://doi.org/10.1016/j.jaac.2011.01.017.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Sidman, M. (1971","Reading and auditory-visual equivalencesJournal of Speech & Hearing Research, 14, 5–13https://doi.org/10.1044/jshr.1401.05.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Sigman, M., & Capps, L. (1997","Children with autism: A developmental perspectiveCambridge, MA: Harvard University Press.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Skinner, B. F. (1974","About behaviorismNew York, NY: Random House.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Slattery, B., & Stewart, I. (2014","Hierarchical classification as relational framingJournal of the Experimental Analysis of Behavior, 101, 61–75https://doi.org/10.1002/jeab.63.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Slaughter, V., & McConnell, D. (2003","Emergence of joint attention: Relationships between gaze following, social referencing, imitation, and naming in infancyJournal of Genetic Psychology, 164, 54–71https://doi.org/10.1080/00221320309597503.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Sodian, B., & Kristen-Antonow, S. (2015","Declarative joint attention as a foundation of theory of mindDevelopmental Psychology, 51, 1190–1200https://doi.org/10.1037/dev0000039",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Sodian, B., Thoermer, C., & Metz, U. (2007","Now I see it but you don’t: 14-month-olds can represent another person’s visual perspectiveDevelopmental Science., 10, 199–204https://doi.org/10.1111/j.1467-7687.2007.00580.x.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Spradlin, J. E., & Brady, N. (2008","A behaviour analytic interpretation of theory of mindInternational Journal of Psychology & Psychological Therapy, 8, 335–350.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Steele, D., & Hayes, S. C. (1991","Stimulus equivalence and arbitrarily applicable relational respondingJournal of the Experimental Analysis of Behavior, 56, 519–555https://doi.org/10.1901/jeab.1991.56-519.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Sullivan, K., Zaitchik, D., & Tager-Flusberg, H. (1994","Preschoolers can attribute second-order beliefsDevelopmental Psychology, 30, 395–402.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Tager-Flusberg, H. (2007","Evaluating the Theory-of-Mind hypothesis of autismCurrent Directions in Psychological Science, 16, 311–315https://doi.org/10.1111/j.1467-8721.2007.00527.x.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Tager-Flusberg, H., & Anderson, M. (1991","The development of contingent discourse ability in autistic childrenJournal of Child Psychology & Psychiatry, 32, 1123–1134https://doi.org/10.1469-7610.1991.tb00353.x.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Tversky, B., & Hard, B. M. (2009","Embodied and disembodied cognition: Spatial perspective-takingCognition, 110, 124–129https://doi.org/10.1016/j.cognition.2008.10.008.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Uekermann, J., Kramer, M., Abdel-Hamid, M., Schimmelmann, B. G., Hebebrand, J., Daum, I., et al. (2010","Social cognition in attention-deficit hyperactivity disorder (ADHD. Neuroscience & Biobehavioral Reviews, 34, 734–743. https://doi.org/10.1016/j.neubiorev.2009.10.009.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Vahey, N. A., Nicholson, E., & Barnes-Holmes, D. (2015","A meta-analysis of criterion effects for the implicit relational assessment procedure (IRAP in the clinical domain. Journal of Behavior Therapy & Experimental Psychiatry, 48, 59–65. https://doi.org/10.1016/j.jbtep.2015.01.004.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Vaskin, A., Antonsen, B. T., Fretland, R. A., Dziobek, I., Sundet, K., & Wilberg, T. (2015","Theory of mind in women with borderline personality disorder or schizophrenia: differences in overall ability and error patternsFrontiers in Psychology, 6, 1239https://doi.org/10.3389/fpsyg.2015.01239.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Vescio, T. K., Sechrist, G. B., & Paolucci, M. P. (2003","Perspective taking and prejudice reduction: The mediational role of empathy arousal and situational attributionsEuropean Journal of Social Psychology, 33, 455–472https://doi.org/10.1002/ejsp.163.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Vilardaga, R., Estévez, A., Levin, M. E., & Hayes, S. (2012","Deictic relational responding, empathy, and experiential avoidance as predictors of social anhedonia: Further contributions from relational frame theoryThe Psychological Record, 62, 409–432https://doi.org/10.1007/BF03395811.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Villatte, M., Monestés, J. L., McHugh, L., Freixa i Baqué, E. F., & Loas, G. (2008","Assessing deictic relational responding in social anhedonia: A functional approach to the development of theory of mind impairmentsJournal of Behavioral Consultation and Therapy, 4, 360–373https://doi.org/10.1037/h0100867.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Villatte, M., Monestés, J. L., McHugh, L., Freixa i Baqué, E. F., & Loas, G. (2010a","Assessing perspective taking in schizophrenia using relational frame theoryThe Psychological Record, 60, 413–436https://doi.org/10.1007/BF03395719.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Villatte, M., Monestés, J. L., McHugh, L., Freixa i Baqué, E. F., & Loas, G. (2010b","Adopting the perspective of another in belief attribution: Contribution of relational fame theory to the understanding of impairments in schizophreniaJournal of Behavior Therapy & Experimental Psychiatry, 41, 125–134https://doi.org/10.1016/j.jbtep.2009.11.004.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Vitale, A., Barnes-Holmes, Y., Barnes-Holmes, D., & Campbell, C. (2008","Facilitating responding in accordance with the relational frame of comparison; systematic empirical analysesThe Psychological Record, 58, 365–390https://doi.org/10.1007/BF03395624.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Weil, T. M., Hayes, S. C., & Capurro, P. (2011","Establishing a deictic relational repertoire in young childrenThe Psychological Record, 61, 371–390https://doi.org/10.1007/BF03395767.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Wellman, H. M., Cross, D., & Watson, J. (2001","Meta-analysis of theory-of-mind development: The truth about false beliefChild Development, 72, 655–684https://doi.org/10.1009-3920/2001/7203-0001.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Wellman, H. M., Phillips, A. T., & Rodriguez, T. (2000","Young children’s understanding of perception, desire, and emotionChild Development, 71, 898–912https://doi.org/10.1009-3920/2000/7104-0011.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Whalen, C., & Schreibman, L. (2003","Joint attention training for children with autism using behaviour modification proceduresJournal of Child Psychology & Psychiatry, 44, 456–468https://doi.org/10.1111/1469-7610.00135.",
Kavanagh et al. (2019a),2019,"Kavanagh, D., Barnes-Holmes, Y., & Barnes-Holmes, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00356-3,"Whelan, R., & Barnes-Holmes, D. (2004","The transformation of consequential functions in accordance with the relational frames of same and oppositeJournal of the Experimental Analysis of Behavior, 82, 177–195https://doi.org/10.1901/jeab.2004.82-177.",
Finn et al. (2019),2019,"Finn, M., Barnes-Holmes, D., McEnteggart, C., & Kavanagh, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00347-4,"Barnes-Holmes, D., Barnes-Holmes, Y., Stewart, I., & Boles, S. (2010","A sketch of the Implicit Relational Assessment Procedure (IRAP and the Relational Elaboration and Coherence (REC model. The Psychological Record, 60, 527–542. https://doi.org/10.1007/BF03395726.",
Finn et al. (2019),2019,"Finn, M., Barnes-Holmes, D., McEnteggart, C., & Kavanagh, D. (2019)",,,https://link.springer.com/article/10.1007/s40732-019-00347-4,"Dodds, P. S., Clark, E. M., Desu, S., Frank, M. R., Reagan, A. J., Williams, J. R., . . . , Megerdoomian, K. (2015","Human language reveals a universal positivity biasProceedings of the National Academy of Sciences, 112(8, 2389–2394. doi:https://doi.org/10.1073/pnas.1411678112",
